TransactionID,isFraud
471448,0
471449,0
471450,0
471451,0
471452,0
471453,0
471454,0
471455,0
471456,0
471457,0
471458,0
471459,0
471460,0
471461,0
471462,0
471463,0
471464,0
471465,0
471466,0
471467,0
471468,0
471469,0
471470,0
471471,0
471472,0
471473,0
471474,0
471475,0
471476,0
471477,0
471478,0
471479,0
471480,0
471481,0
471482,0
471483,0
471484,0
471485,0
471486,0
471487,0
471488,0
471489,0
471490,0
471491,0
471492,0
471493,0
471494,0
471495,0
471496,0
471497,0
471498,0
471499,0
471500,0
471501,0
471502,0
471503,0
471504,0
471505,0
471506,0
471507,0
471508,0
471509,0
471510,0
471511,0
471512,0
471513,0
471514,0
471515,0
471516,0
471517,0
471518,0
471519,0
471520,0
471521,0
471522,0
471523,0
471524,0
471525,0
471526,0
471527,0
471528,0
471529,0
471530,0
471531,0
471532,0
471533,0
471534,0
471535,0
471536,0
471537,1
471538,0
471539,0
471540,0
471541,1
471542,0
471543,0
471544,0
471545,0
471546,0
471547,1
471548,0
471549,0
471550,0
471551,0
471552,0
471553,0
471554,0
471555,0
471556,0
471557,0
471558,0
471559,0
471560,0
471561,0
471562,0
471563,0
471564,0
471565,0
471566,0
471567,0
471568,0
471569,0
471570,0
471571,0
471572,0
471573,0
471574,0
471575,0
471576,0
471577,0
471578,0
471579,0
471580,0
471581,0
471582,0
471583,0
471584,0
471585,1
471586,0
471587,0
471588,0
471589,0
471590,0
471591,0
471592,0
471593,0
471594,0
471595,0
471596,0
471597,0
471598,0
471599,0
471600,0
471601,0
471602,0
471603,0
471604,0
471605,0
471606,0
471607,0
471608,0
471609,0
471610,0
471611,0
471612,0
471613,0
471614,0
471615,0
471616,0
471617,0
471618,0
471619,1
471620,0
471621,0
471622,0
471623,0
471624,0
471625,0
471626,0
471627,0
471628,0
471629,0
471630,0
471631,0
471632,0
471633,0
471634,0
471635,1
471636,0
471637,0
471638,0
471639,0
471640,0
471641,0
471642,0
471643,0
471644,0
471645,0
471646,0
471647,1
471648,0
471649,0
471650,0
471651,0
471652,0
471653,0
471654,0
471655,0
471656,0
471657,0
471658,0
471659,0
471660,0
471661,0
471662,0
471663,0
471664,0
471665,0
471666,0
471667,0
471668,1
471669,0
471670,0
471671,0
471672,0
471673,0
471674,0
471675,0
471676,0
471677,0
471678,0
471679,0
471680,0
471681,0
471682,0
471683,0
471684,0
471685,0
471686,0
471687,0
471688,0
471689,0
471690,0
471691,0
471692,0
471693,0
471694,0
471695,0
471696,0
471697,0
471698,0
471699,0
471700,0
471701,0
471702,0
471703,0
471704,0
471705,0
471706,0
471707,0
471708,0
471709,0
471710,0
471711,0
471712,0
471713,0
471714,0
471715,0
471716,0
471717,0
471718,0
471719,0
471720,0
471721,0
471722,0
471723,0
471724,0
471725,0
471726,0
471727,0
471728,0
471729,0
471730,0
471731,0
471732,0
471733,0
471734,0
471735,0
471736,0
471737,0
471738,0
471739,0
471740,0
471741,1
471742,0
471743,0
471744,0
471745,0
471746,0
471747,0
471748,0
471749,0
471750,0
471751,0
471752,1
471753,0
471754,1
471755,0
471756,0
471757,0
471758,0
471759,0
471760,0
471761,0
471762,0
471763,0
471764,0
471765,0
471766,0
471767,0
471768,0
471769,1
471770,0
471771,0
471772,0
471773,0
471774,0
471775,0
471776,0
471777,0
471778,0
471779,0
471780,0
471781,0
471782,0
471783,0
471784,0
471785,0
471786,0
471787,0
471788,0
471789,0
471790,0
471791,0
471792,0
471793,0
471794,0
471795,0
471796,0
471797,0
471798,0
471799,0
471800,0
471801,0
471802,0
471803,0
471804,0
471805,0
471806,0
471807,0
471808,0
471809,0
471810,0
471811,0
471812,0
471813,0
471814,0
471815,0
471816,0
471817,0
471818,0
471819,0
471820,0
471821,0
471822,0
471823,0
471824,0
471825,0
471826,1
471827,0
471828,0
471829,0
471830,0
471831,0
471832,0
471833,0
471834,0
471835,0
471836,0
471837,0
471838,0
471839,0
471840,0
471841,0
471842,0
471843,0
471844,0
471845,0
471846,0
471847,0
471848,0
471849,0
471850,0
471851,0
471852,0
471853,0
471854,0
471855,0
471856,0
471857,0
471858,0
471859,0
471860,0
471861,0
471862,0
471863,0
471864,0
471865,0
471866,0
471867,1
471868,0
471869,0
471870,0
471871,0
471872,0
471873,0
471874,1
471875,0
471876,0
471877,0
471878,1
471879,0
471880,0
471881,0
471882,0
471883,0
471884,0
471885,0
471886,0
471887,0
471888,0
471889,0
471890,0
471891,0
471892,0
471893,0
471894,1
471895,0
471896,0
471897,0
471898,0
471899,0
471900,0
471901,0
471902,0
471903,0
471904,0
471905,1
471906,0
471907,0
471908,0
471909,0
471910,0
471911,0
471912,0
471913,0
471914,0
471915,0
471916,0
471917,0
471918,0
471919,0
471920,1
471921,0
471922,0
471923,0
471924,0
471925,0
471926,0
471927,0
471928,0
471929,0
471930,0
471931,0
471932,0
471933,0
471934,0
471935,0
471936,0
471937,0
471938,1
471939,0
471940,0
471941,0
471942,0
471943,0
471944,0
471945,0
471946,0
471947,0
471948,0
471949,0
471950,0
471951,0
471952,0
471953,0
471954,0
471955,1
471956,0
471957,0
471958,0
471959,0
471960,0
471961,0
471962,0
471963,0
471964,0
471965,0
471966,0
471967,0
471968,0
471969,0
471970,0
471971,0
471972,0
471973,0
471974,0
471975,0
471976,0
471977,0
471978,0
471979,0
471980,0
471981,0
471982,0
471983,0
471984,0
471985,0
471986,0
471987,0
471988,0
471989,0
471990,0
471991,0
471992,0
471993,0
471994,1
471995,0
471996,1
471997,0
471998,0
471999,0
472000,0
472001,0
472002,0
472003,0
472004,0
472005,0
472006,0
472007,0
472008,0
472009,0
472010,0
472011,0
472012,0
472013,0
472014,0
472015,0
472016,0
472017,0
472018,0
472019,0
472020,0
472021,0
472022,0
472023,0
472024,0
472025,0
472026,0
472027,0
472028,0
472029,0
472030,0
472031,0
472032,0
472033,0
472034,0
472035,1
472036,0
472037,0
472038,0
472039,0
472040,0
472041,0
472042,1
472043,0
472044,0
472045,0
472046,0
472047,0
472048,0
472049,0
472050,0
472051,0
472052,0
472053,0
472054,0
472055,0
472056,0
472057,0
472058,0
472059,0
472060,0
472061,0
472062,0
472063,0
472064,0
472065,0
472066,0
472067,0
472068,0
472069,0
472070,0
472071,0
472072,0
472073,0
472074,0
472075,0
472076,0
472077,0
472078,0
472079,0
472080,0
472081,0
472082,0
472083,0
472084,0
472085,0
472086,0
472087,0
472088,0
472089,0
472090,0
472091,0
472092,0
472093,0
472094,0
472095,0
472096,0
472097,0
472098,0
472099,0
472100,0
472101,0
472102,0
472103,0
472104,0
472105,0
472106,0
472107,0
472108,0
472109,0
472110,0
472111,0
472112,0
472113,0
472114,0
472115,0
472116,0
472117,0
472118,0
472119,0
472120,0
472121,0
472122,0
472123,0
472124,0
472125,0
472126,0
472127,0
472128,0
472129,0
472130,0
472131,0
472132,0
472133,0
472134,0
472135,0
472136,0
472137,0
472138,0
472139,0
472140,0
472141,0
472142,0
472143,0
472144,0
472145,0
472146,0
472147,0
472148,0
472149,0
472150,0
472151,0
472152,0
472153,0
472154,0
472155,0
472156,0
472157,0
472158,0
472159,0
472160,0
472161,0
472162,0
472163,0
472164,0
472165,0
472166,0
472167,0
472168,0
472169,0
472170,0
472171,0
472172,0
472173,1
472174,0
472175,0
472176,0
472177,0
472178,0
472179,0
472180,0
472181,0
472182,0
472183,0
472184,0
472185,0
472186,0
472187,0
472188,0
472189,0
472190,0
472191,0
472192,0
472193,0
472194,0
472195,0
472196,0
472197,0
472198,0
472199,0
472200,0
472201,0
472202,0
472203,0
472204,0
472205,1
472206,0
472207,0
472208,0
472209,0
472210,1
472211,0
472212,1
472213,0
472214,0
472215,0
472216,0
472217,0
472218,0
472219,0
472220,0
472221,0
472222,1
472223,0
472224,0
472225,0
472226,0
472227,0
472228,0
472229,0
472230,0
472231,0
472232,0
472233,0
472234,0
472235,0
472236,0
472237,0
472238,0
472239,0
472240,0
472241,0
472242,0
472243,0
472244,0
472245,0
472246,0
472247,0
472248,0
472249,0
472250,0
472251,0
472252,0
472253,1
472254,0
472255,0
472256,0
472257,0
472258,0
472259,0
472260,0
472261,0
472262,0
472263,0
472264,0
472265,0
472266,0
472267,0
472268,0
472269,0
472270,0
472271,0
472272,0
472273,1
472274,0
472275,0
472276,0
472277,1
472278,0
472279,0
472280,0
472281,0
472282,0
472283,0
472284,0
472285,0
472286,0
472287,1
472288,0
472289,0
472290,0
472291,0
472292,0
472293,0
472294,0
472295,0
472296,0
472297,0
472298,1
472299,0
472300,0
472301,0
472302,0
472303,0
472304,1
472305,0
472306,0
472307,0
472308,0
472309,0
472310,0
472311,0
472312,0
472313,0
472314,0
472315,0
472316,0
472317,0
472318,0
472319,0
472320,0
472321,0
472322,0
472323,0
472324,1
472325,1
472326,0
472327,0
472328,0
472329,0
472330,0
472331,0
472332,0
472333,0
472334,0
472335,0
472336,0
472337,0
472338,0
472339,0
472340,0
472341,0
472342,0
472343,0
472344,0
472345,0
472346,0
472347,0
472348,0
472349,0
472350,0
472351,0
472352,0
472353,0
472354,0
472355,0
472356,0
472357,0
472358,0
472359,0
472360,0
472361,0
472362,0
472363,0
472364,0
472365,0
472366,0
472367,0
472368,0
472369,0
472370,0
472371,0
472372,0
472373,0
472374,0
472375,0
472376,0
472377,0
472378,1
472379,0
472380,0
472381,0
472382,0
472383,0
472384,0
472385,0
472386,0
472387,0
472388,0
472389,0
472390,0
472391,0
472392,0
472393,0
472394,0
472395,0
472396,0
472397,0
472398,0
472399,0
472400,0
472401,0
472402,0
472403,0
472404,1
472405,0
472406,0
472407,0
472408,0
472409,0
472410,1
472411,0
472412,0
472413,0
472414,0
472415,0
472416,0
472417,0
472418,0
472419,0
472420,0
472421,0
472422,0
472423,0
472424,0
472425,0
472426,0
472427,0
472428,0
472429,0
472430,1
472431,0
472432,1
